,name,PLD,LCD,ASA,Density,VF,T,DC
4759,13060N2_2.0_0.5,7.95806,10.16699,1472.9,0.907137,0.5942,231,0.6016329321033868
4760,13060N2_2.0_0.5,7.95806,10.16699,1472.9,0.907137,0.5942,296,0.683045065216557
4761,13072N2_2.0_1.0,17.45754,17.87811,1156.24,0.632198,0.7002,111,2.42545021298352
4762,13072N2_2.0_1.0,17.45754,17.87811,1156.24,0.632198,0.7002,231,1.3478884740152262
4763,13072N2_2.0_1.0,17.45754,17.87811,1156.24,0.632198,0.7002,296,0.9234461225021209
4764,13072N2_2.0_0.5,19.51535,19.94726,1115.83,0.598194,0.7116,111,3.26165010762907
4765,13072N2_2.0_0.5,19.51535,19.94726,1115.83,0.598194,0.7116,231,1.2878762486476762
4766,13072N2_2.0_0.5,19.51535,19.94726,1115.83,0.598194,0.7116,296,0.9114962133934862
4767,13100N2_2.0_1.0,14.34604,15.30732,1179.42,0.894073,0.6336,111,0.07770518708337794
4768,13100N2_2.0_1.0,14.34604,15.30732,1179.42,0.894073,0.6336,231,0.330283554127596
4769,13100N2_2.0_1.0,14.34604,15.30732,1179.42,0.894073,0.6336,296,0.4604904233608218
4770,13100N2_2.0_0.5,15.81998,16.42009,1278.8,0.688171,0.6918,111,0.39109351916850216
4771,13100N2_2.0_0.5,15.81998,16.42009,1278.8,0.688171,0.6918,231,1.0107005385312267
4772,13100N2_2.0_0.5,15.81998,16.42009,1278.8,0.688171,0.6918,296,0.9767078811784196
4773,13110N2_2.0_1.0,8.64238,9.70679,1268.34,1.10155,0.5802,111,0.08337294052659752
4774,13110N2_2.0_1.0,8.64238,9.70679,1268.34,1.10155,0.5802,231,0.2950259201516867
4775,13110N2_2.0_1.0,8.64238,9.70679,1268.34,1.10155,0.5802,296,0.39981743290678834
4776,13110N2_2.0_0.5,8.99138,10.37434,1402.94,0.92125,0.628,111,0.3019654300360549
4777,13110N2_2.0_0.5,8.99138,10.37434,1402.94,0.92125,0.628,231,0.765689767302659
4778,13110N2_2.0_0.5,8.99138,10.37434,1402.94,0.92125,0.628,296,0.7238521362159877
4779,13120N2_2.0_1.0,6.36802,7.89313,1003.47,1.44627,0.4654,111,-0.000848094592583377
4780,13120N2_2.0_1.0,6.36802,7.89313,1003.47,1.44627,0.4654,231,0.04702700889923765
4781,13120N2_2.0_1.0,6.36802,7.89313,1003.47,1.44627,0.4654,296,0.07105400448612449
4782,13120N2_2.0_0.5,5.69226,8.12669,1389.73,1.05373,0.555,111,0.04446053781317456
4783,13120N2_2.0_0.5,5.69226,8.12669,1389.73,1.05373,0.555,231,0.20485900976015062
4784,13120N2_2.0_0.5,5.69226,8.12669,1389.73,1.05373,0.555,296,0.2983821995251383
4785,13121N2_2.0_1.0,15.3349,16.28515,996.294,1.18907,0.5676,111,0.0112003633780799
4786,13121N2_2.0_1.0,15.3349,16.28515,996.294,1.18907,0.5676,231,0.1252640208515688
4787,13121N2_2.0_1.0,15.3349,16.28515,996.294,1.18907,0.5676,296,0.18201105280047694
4788,13121N2_2.0_0.5,15.69074,16.74888,1198.21,0.857868,0.6498,111,0.15250801380174248
4789,13121N2_2.0_0.5,15.69074,16.74888,1198.21,0.857868,0.6498,231,0.4854493340830662
4790,13121N2_2.0_0.5,15.69074,16.74888,1198.21,0.857868,0.6498,296,0.6069573493748551
4791,13122N2_2.0_1.0,22.94628,23.79172,894.804,0.925944,0.6524,111,0.0708334197015708
4792,13122N2_2.0_1.0,22.94628,23.79172,894.804,0.925944,0.6524,231,0.28676856663363526
4793,13122N2_2.0_1.0,22.94628,23.79172,894.804,0.925944,0.6524,296,0.37056703120327433
4794,13122N2_2.0_0.5,13.24528,14.36265,1195.46,0.66427,0.7138,111,0.3639809688296883
4795,13122N2_2.0_0.5,13.24528,14.36265,1195.46,0.66427,0.7138,231,0.8183938594728689
4796,13122N2_2.0_0.5,13.24528,14.36265,1195.46,0.66427,0.7138,296,0.8497292357197057
4797,13123N2_2.0_1.0,14.10479,14.2686,1030.95,1.03953,0.5882,111,0.08494182252926534
4798,13123N2_2.0_1.0,14.10479,14.2686,1030.95,1.03953,0.5882,231,0.30001932857643165
4799,13123N2_2.0_1.0,14.10479,14.2686,1030.95,1.03953,0.5882,296,0.39412330900631315
4800,13123N2_2.0_0.5,14.69147,15.31574,1252.84,0.828249,0.6404,111,0.3489783412262763
4801,13123N2_2.0_0.5,14.69147,15.31574,1252.84,0.828249,0.6404,231,0.8002413260495658
4802,13123N2_2.0_0.5,14.69147,15.31574,1252.84,0.828249,0.6404,296,0.7864319524311725
4803,13130N2_2.0_1.0,23.89709,24.30743,1010.12,0.504249,0.787,111,1.498882427256432
4804,13130N2_2.0_1.0,23.89709,24.30743,1010.12,0.504249,0.787,231,1.5785981746269964
4805,13130N2_2.0_1.0,23.89709,24.30743,1010.12,0.504249,0.787,296,1.243565285833992
4806,13130N2_2.0_0.5,23.95348,24.42867,977.488,0.441125,0.8022,111,2.9492881583899337
4807,13130N2_2.0_0.5,23.95348,24.42867,977.488,0.441125,0.8022,231,1.820033151622111
4808,13130N2_2.0_0.5,23.95348,24.42867,977.488,0.441125,0.8022,296,1.2911850285010813
4809,13150N2_2.0_1.0,6.1717,7.22662,1787.39,0.970194,0.579,111,0.07059309893970593
4810,13150N2_2.0_1.0,6.1717,7.22662,1787.39,0.970194,0.579,231,0.250043305821259
4811,13150N2_2.0_1.0,6.1717,7.22662,1787.39,0.970194,0.579,296,0.34443658876260624
4812,13150N2_2.0_0.5,8.72372,10.26222,1854.11,0.761792,0.6544,111,0.3396023236467558
4813,13150N2_2.0_0.5,8.72372,10.26222,1854.11,0.761792,0.6544,231,0.8219194769776053
4814,13150N2_2.0_0.5,8.72372,10.26222,1854.11,0.761792,0.6544,296,0.8349139528094204
4815,13160N2_2.0_1.0,15.38646,15.86348,1247.18,0.847141,0.6552,111,0.14259524260915837
4816,13160N2_2.0_1.0,15.38646,15.86348,1247.18,0.847141,0.6552,231,0.48201505367166564
4817,13160N2_2.0_1.0,15.38646,15.86348,1247.18,0.847141,0.6552,296,0.6083315781591133
4818,13160N2_2.0_0.5,15.80493,16.22973,1303.43,0.672941,0.704,111,0.5250499981481126
4819,13160N2_2.0_0.5,15.80493,16.22973,1303.43,0.672941,0.704,231,1.1008837567197232
4820,13160N2_2.0_0.5,15.80493,16.22973,1303.43,0.672941,0.704,296,0.9922294717527639
4821,13161N2_2.0_1.0,17.84961,18.82862,1615.01,0.591044,0.7868,111,0.7797014847228291
4822,13161N2_2.0_1.0,17.84961,18.82862,1615.01,0.591044,0.7868,231,1.45350713737177
4823,13161N2_2.0_1.0,17.84961,18.82862,1615.01,0.591044,0.7868,296,1.1479443444448085
4824,13161N2_2.0_0.5,17.84961,18.82862,1651.03,0.506091,0.7994,111,2.0878052817351236
4825,13161N2_2.0_0.5,17.84961,18.82862,1651.03,0.506091,0.7994,231,1.745418685544172
4826,13161N2_2.0_0.5,17.84961,18.82862,1651.03,0.506091,0.7994,296,1.2207274820506069
4827,13170N2_2.0_1.0,20.51116,21.46068,1113.32,0.759016,0.6796,111,0.6858289460574684
4828,13170N2_2.0_1.0,20.51116,21.46068,1113.32,0.759016,0.6796,231,1.0484308496967618
4829,13170N2_2.0_1.0,20.51116,21.46068,1113.32,0.759016,0.6796,296,0.9182817872207198
4830,13170N2_2.0_0.5,21.44482,22.12427,1084.61,0.677949,0.7034,111,1.560948150507193
4831,13170N2_2.0_0.5,21.44482,22.12427,1084.61,0.677949,0.7034,231,1.2530208279374508
4832,13170N2_2.0_0.5,21.44482,22.12427,1084.61,0.677949,0.7034,296,0.9037034620290945
4833,13180N3_2.0_1.0,3.20919,4.15449,0.0,2.06858,0.3362,111,0.006888276683757275
4834,13180N3_2.0_1.0,3.20919,4.15449,0.0,2.06858,0.3362,231,0.03195444626976716
4835,13180N3_2.0_1.0,3.20919,4.15449,0.0,2.06858,0.3362,296,0.04304671202576325
4836,13181N3_2.0_0.5,3.70947,5.40805,435.227,1.38825,0.4496,111,0.018736045348214846
4837,13181N3_2.0_0.5,3.70947,5.40805,435.227,1.38825,0.4496,231,0.143718415493097
4838,13181N3_2.0_0.5,3.70947,5.40805,435.227,1.38825,0.4496,296,0.17557105668745016
4839,13182N3_2.0_0.5,3.47562,4.56678,184.212,1.47052,0.3772,111,0.03141990309411551
4840,13182N3_2.0_0.5,3.47562,4.56678,184.212,1.47052,0.3772,231,0.0830770061248628
4841,13182N3_2.0_0.5,3.47562,4.56678,184.212,1.47052,0.3772,296,0.10238704428817877
4842,13190N2_2.0_1.0,4.23129,6.29559,864.457,1.14504,0.4388,111,0.09696361831410816
4843,13190N2_2.0_1.0,4.23129,6.29559,864.457,1.14504,0.4388,231,0.2105467353010954
4844,13190N2_2.0_1.0,4.23129,6.29559,864.457,1.14504,0.4388,296,0.24724045549820528
4845,13190N2_2.0_0.5,5.72542,7.9579,1024.89,1.01473,0.488,111,0.25646419247788543
4846,13190N2_2.0_0.5,5.72542,7.9579,1024.89,1.01473,0.488,231,0.4457021041166284
4847,13190N2_2.0_0.5,5.72542,7.9579,1024.89,1.01473,0.488,296,0.3389684335301744
4848,13191N2_2.0_1.0,17.94729,18.32731,948.823,0.857969,0.6242,111,0.19940715437664228
4849,13191N2_2.0_1.0,17.94729,18.32731,948.823,0.857969,0.6242,231,0.5769632907180028
4850,13191N2_2.0_1.0,17.94729,18.32731,948.823,0.857969,0.6242,296,0.6357080919178447
4851,13191N2_2.0_0.5,19.03782,19.60758,1023.45,0.717187,0.657,111,0.777866956057797
4852,13191N2_2.0_0.5,19.03782,19.60758,1023.45,0.717187,0.657,231,0.9650458361268986
4853,13191N2_2.0_0.5,19.03782,19.60758,1023.45,0.717187,0.657,296,0.8095244624302362
4854,14010N2_2.0_1.0,10.05901,10.95118,1134.84,1.25214,0.515,111,0.02188143597968834
4855,14010N2_2.0_1.0,10.05901,10.95118,1134.84,1.25214,0.515,231,0.12312917416097263
4856,14010N2_2.0_1.0,10.05901,10.95118,1134.84,1.25214,0.515,296,0.17433627325032666
4857,14010N2_2.0_0.5,10.55497,11.30986,1284.09,0.97805,0.5856,111,0.14782604708233607
4858,14010N2_2.0_0.5,10.55497,11.30986,1284.09,0.97805,0.5856,231,0.4595441562892623
4859,14010N2_2.0_0.5,10.55497,11.30986,1284.09,0.97805,0.5856,296,0.5731740435053867
4860,14020N2_2.0_1.0,10.39853,11.13327,1086.14,0.990713,0.6282,111,0.07378776045966558
4861,14020N2_2.0_1.0,10.39853,11.13327,1086.14,0.990713,0.6282,231,0.2401652289360636
4862,14020N2_2.0_1.0,10.39853,11.13327,1086.14,0.990713,0.6282,296,0.31167174083742943
4863,14020N2_2.0_0.5,14.28983,15.19749,945.982,0.730506,0.69,111,0.32048530935014863
4864,14020N2_2.0_0.5,14.28983,15.19749,945.982,0.730506,0.69,231,0.7160047277826926
4865,14020N2_2.0_0.5,14.28983,15.19749,945.982,0.730506,0.69,296,0.7159094537177533
4866,14030N2_2.0_1.0,34.03499,34.56723,867.786,0.543211,0.7718,111,1.4771246016741504
4867,14030N2_2.0_1.0,34.03499,34.56723,867.786,0.543211,0.7718,231,1.3412879508727549
4868,14030N2_2.0_1.0,34.03499,34.56723,867.786,0.543211,0.7718,296,1.0641972365158328
4869,14030N2_2.0_0.5,33.34192,33.83202,868.84,0.478504,0.7826,111,2.561789583508849
4870,14030N2_2.0_0.5,33.34192,33.83202,868.84,0.478504,0.7826,231,1.577119946123199
4871,14030N2_2.0_0.5,33.34192,33.83202,868.84,0.478504,0.7826,296,1.132756813183926
4872,14040N2_2.0_1.0,27.14497,27.51614,907.548,0.62093,0.732,111,0.8490608395915027
4873,14040N2_2.0_1.0,27.14497,27.51614,907.548,0.62093,0.732,231,1.0423214294654435
4874,14040N2_2.0_1.0,27.14497,27.51614,907.548,0.62093,0.732,296,0.9025021047374957
4875,14040N2_2.0_0.5,27.14497,27.51614,963.215,0.527515,0.75,111,1.8569852121170616
4876,14040N2_2.0_0.5,27.14497,27.51614,963.215,0.527515,0.75,231,1.3455154526637132
4877,14040N2_2.0_0.5,27.14497,27.51614,963.215,0.527515,0.75,296,1.0202661991884088
4878,14060N2_2.0_1.0,5.6213,7.43062,1707.89,1.04947,0.5862,111,0.05674477402419187
4879,14060N2_2.0_1.0,5.6213,7.43062,1707.89,1.04947,0.5862,231,0.19564331919818242
4880,14060N2_2.0_1.0,5.6213,7.43062,1707.89,1.04947,0.5862,296,0.2757971877841788
4881,14060N2_2.0_0.5,8.40489,10.27417,1694.15,0.808137,0.6498,111,0.2422036546173823
4882,14060N2_2.0_0.5,8.40489,10.27417,1694.15,0.808137,0.6498,231,0.6858724239781536
4883,14060N2_2.0_0.5,8.40489,10.27417,1694.15,0.808137,0.6498,296,0.763675870467473
4884,14070N2_2.0_1.0,23.03476,23.35902,1012.65,0.686534,0.7054,111,0.4970642825289478
4885,14070N2_2.0_1.0,23.03476,23.35902,1012.65,0.686534,0.7054,231,0.9658245331214088
4886,14070N2_2.0_1.0,23.03476,23.35902,1012.65,0.686534,0.7054,296,0.8689228754820519
4887,14070N2_2.0_0.5,23.03694,23.32868,1100.46,0.576379,0.7376,111,1.4078978695642488
4888,14070N2_2.0_0.5,23.03694,23.32868,1100.46,0.576379,0.7376,231,1.3069205877836725
4889,14070N2_2.0_0.5,23.03694,23.32868,1100.46,0.576379,0.7376,296,1.0001359833946872
4890,14071N2_2.0_1.0,20.64295,20.98853,1064.64,0.756636,0.6792,111,0.3708192716769508
4891,14071N2_2.0_1.0,20.64295,20.98853,1064.64,0.756636,0.6792,231,0.8474062140031456
4892,14071N2_2.0_1.0,20.64295,20.98853,1064.64,0.756636,0.6792,296,0.8084889168389505
4893,14071N2_2.0_0.5,20.75151,21.06284,1116.54,0.635233,0.7122,111,1.1746187813138116
4894,14071N2_2.0_0.5,20.75151,21.06284,1116.54,0.635233,0.7122,231,1.2440927493090048
4895,14071N2_2.0_0.5,20.75151,21.06284,1116.54,0.635233,0.7122,296,0.9523454095319531
4896,14072N2_2.0_1.0,18.4317,19.42452,1206.83,0.669487,0.7164,111,0.35643460716393766
4897,14072N2_2.0_1.0,18.4317,19.42452,1206.83,0.669487,0.7164,231,0.9781430122585992
4898,14072N2_2.0_1.0,18.4317,19.42452,1206.83,0.669487,0.7164,296,0.9662298258984914
4899,14072N2_2.0_0.5,18.52888,19.25703,1258.33,0.542542,0.745,111,1.2848254033635202
4900,14072N2_2.0_0.5,18.52888,19.25703,1258.33,0.542542,0.745,231,1.4621983872426814
4901,14072N2_2.0_0.5,18.52888,19.25703,1258.33,0.542542,0.745,296,1.1037086670856169
4902,14073N2_2.0_1.0,17.93668,18.68216,1149.57,0.752011,0.6888,111,0.2832807524240783
4903,14073N2_2.0_1.0,17.93668,18.68216,1149.57,0.752011,0.6888,231,0.7960664290181507
4904,14073N2_2.0_1.0,17.93668,18.68216,1149.57,0.752011,0.6888,296,0.8297903024953148
4905,14073N2_2.0_0.5,18.14214,18.55639,1223.56,0.622534,0.7248,111,0.9577921477430458
4906,14073N2_2.0_0.5,18.14214,18.55639,1223.56,0.622534,0.7248,231,1.2883395605854397
4907,14073N2_2.0_0.5,18.14214,18.55639,1223.56,0.622534,0.7248,296,0.9940582923089987
4908,14080N2_2.0_1.0,16.59304,17.18664,1122.28,0.55444,0.7696,111,0.7596966089351512
4909,14080N2_2.0_1.0,16.59304,17.18664,1122.28,0.55444,0.7696,231,1.1614502605545822
4910,14080N2_2.0_1.0,16.59304,17.18664,1122.28,0.55444,0.7696,296,1.092626214260949
4911,14080N2_2.0_0.5,29.27926,29.92628,1024.63,0.45906,0.8014,111,1.9332411540417753
4912,14080N2_2.0_0.5,29.27926,29.92628,1024.63,0.45906,0.8014,231,1.6790929985834966
4913,14080N2_2.0_0.5,29.27926,29.92628,1024.63,0.45906,0.8014,296,1.2755579833922113
4914,14090N2_2.0_1.0,18.05235,18.77326,1184.16,0.826767,0.664,111,0.16827336844992807
4915,14090N2_2.0_1.0,18.05235,18.77326,1184.16,0.826767,0.664,231,0.5309131459569704
4916,14090N2_2.0_1.0,18.05235,18.77326,1184.16,0.826767,0.664,296,0.6353008031626498
4917,14090N2_2.0_0.5,18.20936,18.88109,1174.61,0.658499,0.7068,111,0.6810648272351957
4918,14090N2_2.0_0.5,18.20936,18.88109,1174.61,0.658499,0.7068,231,1.113067414075415
4919,14090N2_2.0_0.5,18.20936,18.88109,1174.61,0.658499,0.7068,296,0.9717731179245067
4920,14091N2_2.0_1.0,12.58754,13.81857,1509.43,0.813104,0.6562,111,0.1796355350377907
4921,14091N2_2.0_1.0,12.58754,13.81857,1509.43,0.813104,0.6562,231,0.5144306265746031
4922,14091N2_2.0_1.0,12.58754,13.81857,1509.43,0.813104,0.6562,296,0.6245786879687744
4923,14091N2_2.0_0.5,19.55705,20.53899,1198.75,0.646581,0.7152,111,0.6963320937582779
4924,14091N2_2.0_0.5,19.55705,20.53899,1198.75,0.646581,0.7152,231,1.225255492854686
4925,14091N2_2.0_0.5,19.55705,20.53899,1198.75,0.646581,0.7152,296,1.0628575000853564
4926,15010N2_2.0_1.0,19.16685,19.6228,1098.23,0.74695,0.6914,111,0.4048801951749795
4927,15010N2_2.0_1.0,19.16685,19.6228,1098.23,0.74695,0.6914,231,0.8825184853682939
4928,15010N2_2.0_1.0,19.16685,19.6228,1098.23,0.74695,0.6914,296,0.8239177885461705
4929,15010N2_2.0_0.5,19.6575,19.93942,1166.14,0.630883,0.7144,111,1.1771690369857981
4930,15010N2_2.0_0.5,19.6575,19.93942,1166.14,0.630883,0.7144,231,1.2330985628688413
4931,15010N2_2.0_0.5,19.6575,19.93942,1166.14,0.630883,0.7144,296,0.938717185487418
4932,15020N2_2.0_1.0,20.23844,21.47858,1123.44,0.691408,0.7308,111,0.3361023217171204
4933,15020N2_2.0_1.0,20.23844,21.47858,1123.44,0.691408,0.7308,231,0.84702445213742
4934,15020N2_2.0_1.0,20.23844,21.47858,1123.44,0.691408,0.7308,296,0.8953140624140041
4935,15020N2_2.0_0.5,19.96612,21.26606,1139.81,0.558509,0.7596,111,1.1557153588414084
4936,15020N2_2.0_0.5,19.96612,21.26606,1139.81,0.558509,0.7596,231,1.4007589919047907
4937,15020N2_2.0_0.5,19.96612,21.26606,1139.81,0.558509,0.7596,296,1.1145617908560665
4938,15021N2_2.0_1.0,21.34195,21.57123,1082.49,0.695347,0.7156,111,0.5609684277773778
4939,15021N2_2.0_1.0,21.34195,21.57123,1082.49,0.695347,0.7156,231,1.0289997781964686
4940,15021N2_2.0_1.0,21.34195,21.57123,1082.49,0.695347,0.7156,296,0.909796337991705
4941,15021N2_2.0_0.5,21.34195,21.57123,1116.09,0.593689,0.7396,111,1.5047750174565337
4942,15021N2_2.0_0.5,21.34195,21.57123,1116.09,0.593689,0.7396,231,1.3204189589708255
4943,15021N2_2.0_0.5,21.34195,21.57123,1116.09,0.593689,0.7396,296,0.9614152639727488
4944,15030N2_2.0_1.0,8.05099,9.80607,1370.36,1.07747,0.5786,111,0.02896969613509148
4945,15030N2_2.0_1.0,8.05099,9.80607,1370.36,1.07747,0.5786,231,0.18420413927120194
4946,15030N2_2.0_1.0,8.05099,9.80607,1370.36,1.07747,0.5786,296,0.26001223633884063
4947,15030N2_2.0_0.5,13.69378,14.4326,1249.69,0.816462,0.6444,111,0.22526141134764233
4948,15030N2_2.0_0.5,13.69378,14.4326,1249.69,0.816462,0.6444,231,0.6642776088385486
4949,15030N2_2.0_0.5,13.69378,14.4326,1249.69,0.816462,0.6444,296,0.7500519797192232
4950,15031N2_2.0_1.0,11.66953,12.00064,1411.97,0.776729,0.6714,111,0.19698098309853362
4951,15031N2_2.0_1.0,11.66953,12.00064,1411.97,0.776729,0.6714,231,0.5863589840011948
4952,15031N2_2.0_1.0,11.66953,12.00064,1411.97,0.776729,0.6714,296,0.6955803022009518
4953,15031N2_2.0_0.5,21.76601,22.03452,1077.94,0.620061,0.717,111,0.8785121627402572
4954,15031N2_2.0_0.5,21.76601,22.03452,1077.94,0.620061,0.717,231,1.161905605136486
4955,15031N2_2.0_0.5,21.76601,22.03452,1077.94,0.620061,0.717,296,0.9847562601869537
4956,15040N2_2.0_1.0,7.67415,8.4398,1211.06,1.20939,0.5032,111,0.013492884275057702
4957,15040N2_2.0_1.0,7.67415,8.4398,1211.06,1.20939,0.5032,231,0.1458302324508782
4958,15040N2_2.0_1.0,7.67415,8.4398,1211.06,1.20939,0.5032,296,0.19364015750228697
4959,15040N2_2.0_0.5,9.32279,10.0443,1318.11,0.958572,0.5792,111,0.17181671905765644
4960,15040N2_2.0_0.5,9.32279,10.0443,1318.11,0.958572,0.5792,231,0.4836823105478256
4961,15040N2_2.0_0.5,9.32279,10.0443,1318.11,0.958572,0.5792,296,0.5639132216536373
4962,15060N2_2.0_1.0,9.99451,10.92404,1424.02,0.980626,0.5754,111,0.11403503664383673
4963,15060N2_2.0_1.0,9.99451,10.92404,1424.02,0.980626,0.5754,231,0.3476009706633859
4964,15060N2_2.0_1.0,9.99451,10.92404,1424.02,0.980626,0.5754,296,0.4560715829022335
4965,15060N2_2.0_0.5,11.05775,11.9907,1432.12,0.824438,0.6078,111,0.4191094330762725
4966,15060N2_2.0_0.5,11.05775,11.9907,1432.12,0.824438,0.6078,231,0.8393032181312904
4967,15060N2_2.0_0.5,11.05775,11.9907,1432.12,0.824438,0.6078,296,0.7416809426591657
4968,15061N2_2.0_1.0,12.02088,12.74846,1351.7,0.795455,0.6382,111,0.26490685365036076
4969,15061N2_2.0_1.0,12.02088,12.74846,1351.7,0.795455,0.6382,231,0.6874323815165579
4970,15061N2_2.0_1.0,12.02088,12.74846,1351.7,0.795455,0.6382,296,0.719441179289188
4971,15061N2_2.0_0.5,13.60623,14.34076,1481.49,0.677101,0.6756,111,0.8425147396776104
4972,15061N2_2.0_0.5,13.60623,14.34076,1481.49,0.677101,0.6756,231,1.1621357896424063
4973,15061N2_2.0_0.5,13.60623,14.34076,1481.49,0.677101,0.6756,296,0.8904948283858812
4974,15070N2_2.0_1.0,23.96876,24.39002,964.23,0.700706,0.7074,111,0.39001944530587496
4975,15070N2_2.0_1.0,23.96876,24.39002,964.23,0.700706,0.7074,231,0.8248418572816346
4976,15070N2_2.0_1.0,23.96876,24.39002,964.23,0.700706,0.7074,296,0.8313875365291545
4977,15070N2_2.0_0.5,23.76645,24.63262,1038.41,0.569886,0.7442,111,1.2399158656222384
4978,15070N2_2.0_0.5,23.76645,24.63262,1038.41,0.569886,0.7442,231,1.3541322298062801
4979,15070N2_2.0_0.5,23.76645,24.63262,1038.41,0.569886,0.7442,296,1.0833863140656528
4980,15071N2_2.0_1.0,22.89754,23.38549,990.193,0.722943,0.7066,111,0.3601008404495437
4981,15071N2_2.0_1.0,22.89754,23.38549,990.193,0.722943,0.7066,231,0.8049363491881016
4982,15071N2_2.0_1.0,22.89754,23.38549,990.193,0.722943,0.7066,296,0.8237455502126464
4983,15071N2_2.0_0.5,23.55094,23.8483,1046.45,0.587972,0.7404,111,1.1649921340442226
4984,15071N2_2.0_0.5,23.55094,23.8483,1046.45,0.587972,0.7404,231,1.3254776433687356
4985,15071N2_2.0_0.5,23.55094,23.8483,1046.45,0.587972,0.7404,296,1.0609875421851973
4986,15072N2_2.0_1.0,14.77384,16.21977,1270.31,0.896794,0.6686,111,0.21983569192879854
4987,15072N2_2.0_1.0,14.77384,16.21977,1270.31,0.896794,0.6686,231,0.6804681084806258
4988,15072N2_2.0_1.0,14.77384,16.21977,1270.31,0.896794,0.6686,296,0.7443643089451873
4989,15072N2_2.0_0.5,14.96764,16.31818,1294.75,0.754788,0.6982,111,0.7516147997859303
4990,15072N2_2.0_0.5,14.96764,16.31818,1294.75,0.754788,0.6982,231,1.1394257895740334
4991,15072N2_2.0_0.5,14.96764,16.31818,1294.75,0.754788,0.6982,296,0.935634878497606
4992,15080N2_2.0_1.0,8.61236,9.264,1518.91,0.958642,0.6026,111,0.15088529624359617
4993,15080N2_2.0_1.0,8.61236,9.264,1518.91,0.958642,0.6026,231,0.4293706707935778
4994,15080N2_2.0_1.0,8.61236,9.264,1518.91,0.958642,0.6026,296,0.5095253773529769
4995,15080N2_2.0_0.5,8.92711,10.16452,1500.19,0.800864,0.6312,111,0.47048522481301575
4996,15080N2_2.0_0.5,8.92711,10.16452,1500.19,0.800864,0.6312,231,0.8696703156064727
4997,15080N2_2.0_0.5,8.92711,10.16452,1500.19,0.800864,0.6312,296,0.7436870196626236
4998,15081N2_2.0_1.0,16.38144,16.70069,1145.65,0.8591,0.6676,111,0.22814347834337242
4999,15081N2_2.0_1.0,16.38144,16.70069,1145.65,0.8591,0.6676,231,0.6770686275422991
5000,15081N2_2.0_1.0,16.38144,16.70069,1145.65,0.8591,0.6676,296,0.7361808087510574
5001,15081N2_2.0_0.5,15.86731,16.49298,1188.79,0.722862,0.6924,111,0.7757134297311006
5002,15081N2_2.0_0.5,15.86731,16.49298,1188.79,0.722862,0.6924,231,1.1353851866669842
5003,15081N2_2.0_0.5,15.86731,16.49298,1188.79,0.722862,0.6924,296,0.8908382017630531
5004,15090N2_2.0_1.0,15.51314,16.47254,1211.85,0.797203,0.6734,111,0.2721983254417863
5005,15090N2_2.0_1.0,15.51314,16.47254,1211.85,0.797203,0.6734,231,0.7696098412456155
5006,15090N2_2.0_1.0,15.51314,16.47254,1211.85,0.797203,0.6734,296,0.8040431755674781
5007,15090N2_2.0_0.5,16.75664,17.33731,1258.83,0.670781,0.7094,111,0.9269847456410731
5008,15090N2_2.0_0.5,16.75664,17.33731,1258.83,0.670781,0.7094,231,1.2009030176943811
5009,15090N2_2.0_0.5,16.75664,17.33731,1258.83,0.670781,0.7094,296,0.9237681312765836
5010,15091N2_2.0_1.0,10.93559,12.743,1267.55,0.948697,0.6078,111,0.16763798616032782
5011,15091N2_2.0_1.0,10.93559,12.743,1267.55,0.948697,0.6078,231,0.5132997015407287
5012,15091N2_2.0_1.0,10.93559,12.743,1267.55,0.948697,0.6078,296,0.5920916714839025
5013,15091N2_2.0_0.5,11.32575,12.79438,1301.08,0.804377,0.6338,111,0.5291652807614103
5014,15091N2_2.0_0.5,11.32575,12.79438,1301.08,0.804377,0.6338,231,0.9578778343810936
5015,15091N2_2.0_0.5,11.32575,12.79438,1301.08,0.804377,0.6338,296,0.7638001279963248
5016,15100N2_2.0_1.0,29.87723,30.13769,839.492,0.606366,0.7578,111,0.844645310515114
5017,15100N2_2.0_1.0,29.87723,30.13769,839.492,0.606366,0.7578,231,1.1278935169598578
5018,15100N2_2.0_1.0,29.87723,30.13769,839.492,0.606366,0.7578,296,0.9842498913168368
