name,PLD,LCD,ASA,Density,VF
19571N2_2.0_1.0,15.28908,16.73515,1201.73,0.805195,0.6602
19573N2_2.0_0.5,15.3279,16.15333,1343.11,0.75389,0.6532
13121N2_2.0_1.0,15.3349,16.28515,996.294,1.18907,0.5676
20180N2_2.0_1.0,15.34747,15.98146,1240.77,0.763024,0.6628
13160N2_2.0_1.0,15.38646,15.86348,1247.18,0.847141,0.6552
19311N2_2.0_0.5,15.41429,16.29013,1337.38,0.669456,0.685
20581N2_2.0_1.0,15.4341,15.98492,1197.02,0.885103,0.6448
20581N2_2.0_0.5,15.43481,15.98492,1269.29,0.727635,0.6806
19430N2_2.0_0.5,15.44515,16.0611,1227.56,0.801632,0.6516
18141N2_2.0_0.5,15.4771,16.50482,1234.96,0.714755,0.6754
18140N2_2.0_1.0,15.50507,15.98761,1264.46,0.840176,0.6844
15090N2_2.0_1.0,15.51314,16.47254,1211.85,0.797203,0.6734
20580N3_2.0_1.0,15.52393,16.1059,1149.22,0.849836,0.6406
20580N3_2.0_0.5,15.52393,16.1059,1250.14,0.695048,0.6844
21053N2_2.0_1.0,15.56206,17.20363,1538.26,0.595675,0.7362
19571N2_2.0_0.5,15.63152,16.42953,1220.89,0.679171,0.6782
20000N2_2.0_1.0,15.64127,16.78223,1272.65,0.980307,0.638
19570N2_2.0_0.5,15.64255,16.64253,1158.67,0.844165,0.6438
19290N2_2.0_0.5,15.66609,16.50318,1316.72,0.911233,0.6056
13121N2_2.0_0.5,15.69074,16.74888,1198.21,0.857868,0.6498
13012N2_2.0_1.0,15.70998,16.60927,1089.79,0.644611,0.7198
18083N2_2.0_0.5,15.73581,16.65924,1302.88,0.712117,0.6806
16171N2_2.0_1.0,15.74257,16.32136,1056.47,0.946056,0.6254
20201N2_2.0_0.5,15.74968,16.35406,1181.77,0.828744,0.6298
13160N2_2.0_0.5,15.80493,16.22973,1303.43,0.672941,0.704
17160N3_2.0_1.0,15.80989,18.59734,1393.51,0.298743,0.8764
13100N2_2.0_0.5,15.81998,16.42009,1278.8,0.688171,0.6918
20510N2_2.0_1.0,15.83233,17.26323,1299.76,0.686076,0.7272
20320N2_2.0_1.0,15.84207,16.28434,1099.87,0.705829,0.718
15081N2_2.0_0.5,15.86731,16.49298,1188.79,0.722862,0.6924
19130N2_2.0_1.0,15.87691,16.73907,1017.08,0.963347,0.6044
07012N3_2.0_0.5,15.87985,17.5689,1271.17,0.230107,0.8896
19420N3_2.0_0.5,15.92327,18.80091,1588.9,0.309116,0.8554
18083N2_2.0_1.0,15.93083,16.33268,1258.86,0.834339,0.6474
20300N2_2.0_1.0,15.93514,16.28982,1083.14,0.942424,0.6316
19521N2_2.0_1.0,15.96228,16.487,1316.73,0.730623,0.6674
19521N2_2.0_0.5,15.96228,16.487,1258.96,0.623389,0.6954
20261N3_2.0_0.5,15.98705,16.18446,949.378,1.02684,0.5348
20630N2_2.0_0.5,16.03342,16.5265,1362.82,0.784465,0.6594
20180N2_2.0_0.5,16.03663,16.67567,1270.07,0.660962,0.6908
20300N2_2.0_0.5,16.06546,16.43406,1237.22,0.722093,0.689
16273N2_2.0_0.5,16.06684,17.6558,1303.09,0.645297,0.7348
18111N2_2.0_1.0,16.077,16.55263,1040.87,0.947927,0.622
21052N2_2.0_0.5,16.08497,17.44513,1485.13,0.502113,0.7622
20040N2_2.0_0.5,16.12323,16.88239,1363.01,0.622224,0.717
21030N2_2.0_0.5,16.16879,17.55635,971.039,0.920954,0.6114
19511N2_2.0_1.0,16.26134,16.93347,1139.37,0.898837,0.6392
20640N2_2.0_0.5,16.26634,16.921,1328.1,0.784943,0.6376
21030N2_2.0_1.0,16.30117,17.20049,815.779,1.22877,0.546
18140N2_2.0_0.5,16.32201,16.85225,1315.23,0.6329,0.7314
18110N2_2.0_0.5,16.35718,16.97075,1204,0.749635,0.658
21050N2_2.0_1.0,16.37553,18.23896,1474.8,0.57868,0.7416
15081N2_2.0_1.0,16.38144,16.70069,1145.65,0.8591,0.6676
20220N2_2.0_1.0,16.41858,16.79373,1100.37,0.855423,0.6418
20220N2_2.0_0.5,16.41858,16.79373,1243.13,0.697359,0.6946
16061N2_2.0_1.0,16.45143,22.58341,1202.69,0.245273,0.8992
20640N2_2.0_1.0,16.49618,16.9603,1083.31,1.02619,0.5664
05001N2_2.0_0.5,16.51307,16.94548,1267.16,0.688055,0.7006
13012N2_2.0_0.5,16.52225,17.15415,1094.32,0.557492,0.7434
20000N2_2.0_0.5,16.53341,17.42145,1413.83,0.736699,0.7048
14080N2_2.0_1.0,16.59304,17.18664,1122.28,0.55444,0.7696
21200N2_2.0_1.0,16.59822,17.40105,1213.4,0.883822,0.654
19130N2_2.0_0.5,16.60436,17.3156,1142.42,0.76948,0.661
18070N2_2.0_1.0,16.61245,17.07801,1161.49,0.948505,0.5798
18070N2_2.0_0.5,16.61245,17.07801,1254.36,0.837045,0.6062
15090N2_2.0_0.5,16.75664,17.33731,1258.83,0.670781,0.7094
20282N2_2.0_1.0,16.76531,17.23412,1159.03,0.863292,0.6406
20282N2_2.0_0.5,16.76746,17.38507,1260.67,0.681232,0.692
18111N2_2.0_0.5,16.77278,17.07479,1153.23,0.791681,0.6608
15253N2_2.0_1.0,16.79495,17.47307,1064.75,0.918731,0.6334
16171N2_2.0_0.5,16.84227,17.00204,1197.14,0.792876,0.6636
19470N2_2.0_1.0,16.91662,17.53756,1227.41,0.930155,0.623
16054N2_2.0_1.0,16.96146,17.51727,1239.89,0.756052,0.6698
16054N2_2.0_0.5,16.97372,17.51727,1235.27,0.70386,0.6856
19511N2_2.0_0.5,16.97602,17.88158,1221.05,0.699451,0.6952
20472N2_2.0_1.0,17.00352,17.71206,948.083,0.727573,0.7068
17162N3_2.0_1.0,17.07266,19.2449,1377.57,0.285231,0.8788
17162N3_2.0_0.5,17.07266,19.48197,1237.64,0.220028,0.8964
21032N2_2.0_1.0,17.11543,17.83853,925.257,1.13326,0.582
20153N2_2.0_1.0,17.12058,17.66793,1121.37,0.929772,0.6312
20153N2_2.0_0.5,17.12058,17.66793,1233.11,0.793318,0.647
17220N2_2.0_1.0,17.12406,17.50959,1164.77,0.816647,0.6564
17220N2_2.0_0.5,17.12406,17.50959,1293.21,0.695161,0.68
20211N2_2.0_1.0,17.13266,17.67049,1204.99,0.780752,0.69
07013N3_2.0_1.0,17.27894,27.19302,1243.28,0.26585,0.8858
19230N2_2.0_1.0,17.41087,17.72822,1122.78,0.871845,0.659
21200N2_2.0_0.5,17.43494,18.48135,1204.99,0.702131,0.69
21032N2_2.0_0.5,17.43891,17.91837,990.964,0.849365,0.6428
13072N2_2.0_1.0,17.45754,17.87811,1156.24,0.632198,0.7002
21220N2_2.0_0.5,17.46584,18.56298,1127.56,0.685426,0.7016
20472N2_2.0_0.5,17.47111,18.29419,1042.78,0.547375,0.764
16051N2_2.0_1.0,17.49364,17.79237,1241.74,0.749568,0.6696
16272N2_2.0_1.0,17.51529,17.99394,1105.38,0.830954,0.6906
21260N2_2.0_1.0,17.54968,17.8974,1189.52,0.970988,0.6258
07013N3_2.0_0.5,17.56042,27.19302,1181.07,0.218463,0.8972
19230N2_2.0_0.5,17.56623,17.7791,1181.3,0.691889,0.703
16055N2_2.0_1.0,17.599,17.87499,1176.15,0.684469,0.7038
16055N2_2.0_0.5,17.65754,17.9601,1169.95,0.625995,0.7194
18080N2_2.0_0.5,17.67193,18.50644,1202,0.623699,0.7286
16051N2_2.0_0.5,17.67794,18.21139,1233.78,0.682022,0.6958
16250N3_2.0_1.0,17.68439,20.32156,1353.73,0.284041,0.8868
21310N2_2.0_1.0,17.68733,18.32536,1190.73,0.811742,0.6882
19540N2_2.0_1.0,17.74985,18.19878,864.287,0.900201,0.6054
21050N2_2.0_0.5,17.7783,18.4502,1479.14,0.485416,0.7694
20151N2_2.0_1.0,17.82291,18.08441,1155.11,0.867255,0.655
20151N2_2.0_0.5,17.82291,18.08441,1272.18,0.739636,0.6828
17160N3_2.0_0.5,17.8419,19.86105,1294.42,0.232728,0.8954
13161N2_2.0_1.0,17.84961,18.82862,1615.01,0.591044,0.7868
13161N2_2.0_0.5,17.84961,18.82862,1651.03,0.506091,0.7994
16380N2_2.0_1.0,17.873,18.76733,1053.12,0.636217,0.7476
18080N2_2.0_1.0,17.87421,18.19574,1178.34,0.785747,0.6936
16061N2_2.0_0.5,17.93263,23.30109,1102.75,0.181625,0.92
14073N2_2.0_1.0,17.93668,18.68216,1149.57,0.752011,0.6888
13191N2_2.0_1.0,17.94729,18.32731,948.823,0.857969,0.6242
16361N2_2.0_1.0,18.00571,18.9309,1301.32,0.724154,0.7026
20530N2_2.0_1.0,18.03248,18.46013,1221.22,0.89694,0.6528
17153N2_2.0_1.0,18.04908,18.84553,1082.95,0.748586,0.687
14090N2_2.0_1.0,18.05235,18.77326,1184.16,0.826767,0.664
21320N2_2.0_1.0,18.07174,18.45842,1000.31,0.790212,0.6544
21320N2_2.0_0.5,18.07174,18.45842,1104.68,0.671827,0.6814
17155N2_2.0_1.0,18.10248,19.49115,1227.36,0.722812,0.703
20211N2_2.0_0.5,18.11498,18.95472,1219.76,0.596654,0.7344
14073N2_2.0_0.5,18.14214,18.55639,1223.56,0.622534,0.7248
15252N2_2.0_1.0,18.19948,18.81517,1113.91,0.843882,0.6702
14090N2_2.0_0.5,18.20936,18.88109,1174.61,0.658499,0.7068
20281N2_2.0_1.0,18.24295,19.22718,1165.48,0.828684,0.6512
12012N2_2.0_1.0,18.25058,18.79921,1043.21,0.922013,0.6236
12011N2_2.0_1.0,18.30675,18.73356,1038.29,0.919322,0.6284
15253N2_2.0_0.5,18.33125,18.80036,1182.9,0.708921,0.6994
21260N2_2.0_0.5,18.38948,19.33607,1216.82,0.776493,0.6746
20530N2_2.0_0.5,18.39938,18.86673,1352.64,0.732666,0.6968
12010N2_2.0_0.5,18.42027,18.87189,1124.45,0.738247,0.6606
14072N2_2.0_1.0,18.4317,19.42452,1206.83,0.669487,0.7164
15252N2_2.0_0.5,18.48658,19.46893,1224.49,0.650898,0.7168
14072N2_2.0_0.5,18.52888,19.25703,1258.33,0.542542,0.745
12012N2_2.0_0.5,18.53154,18.9925,1107.16,0.781606,0.6634
21053N2_2.0_0.5,18.53658,19.26961,1460.16,0.487814,0.7654
12010N2_2.0_1.0,18.54093,18.93879,1048.01,0.877978,0.6298
19550N2_2.0_1.0,18.61478,18.92004,1005.89,0.84364,0.6338
12011N2_2.0_0.5,18.61843,19.01715,1126.69,0.779505,0.6664
19181N2_2.0_1.0,18.69384,19.00071,1050.55,0.823653,0.6768
20510N2_2.0_0.5,18.76769,19.96046,1252.88,0.55887,0.7506
20010N2_2.0_1.0,18.80419,19.69406,1117.28,0.712752,0.7314
17153N2_2.0_0.5,18.81365,19.70608,1118.25,0.626491,0.716
19520N2_2.0_1.0,18.89042,19.40617,1244.45,0.707918,0.6948
19520N2_2.0_0.5,18.89042,19.40617,1260.03,0.597436,0.7182
16361N2_2.0_0.5,18.89536,19.29644,1419.51,0.55375,0.7572
17154N2_2.0_1.0,18.89976,19.44486,1001.47,0.724238,0.6806
17154N2_2.0_0.5,18.89976,19.5426,1051.82,0.618326,0.6994
19351N2_2.0_0.5,18.91909,19.45723,931.967,0.860502,0.632
17155N2_2.0_0.5,18.92248,19.49115,1092.03,0.621127,0.7054
20281N2_2.0_0.5,18.9533,19.81168,1209.48,0.653923,0.7022
19550N2_2.0_0.5,19.01264,19.27082,1077.92,0.708679,0.6642
13191N2_2.0_0.5,19.03782,19.60758,1023.45,0.717187,0.657
21110N3_2.0_1.0,19.14026,19.93099,1603.84,0.647584,0.7242
15010N2_2.0_1.0,19.16685,19.6228,1098.23,0.74695,0.6914
21181N2_2.0_0.5,19.23809,19.89182,1253.42,0.599719,0.724
16250N3_2.0_0.5,19.28657,21.48676,1229.55,0.215346,0.9068
21291N3_2.0_1.0,19.29474,19.91,1248.88,0.727659,0.7296
19540N2_2.0_0.5,19.39018,19.79548,929.309,0.778307,0.6364
16032N2_2.0_1.0,19.48416,19.72142,1079.49,0.772221,0.6638
16032N2_2.0_0.5,19.48416,19.72142,1124.5,0.650829,0.6924
13072N2_2.0_0.5,19.51535,19.94726,1115.83,0.598194,0.7116
14091N2_2.0_0.5,19.55705,20.53899,1198.75,0.646581,0.7152
19480N2_2.0_1.0,19.58887,20.63156,1222.82,0.636062,0.689
16056N2_2.0_1.0,19.61827,20.31572,1168.67,0.626403,0.7154
16056N2_2.0_0.5,19.61827,20.32773,1137.87,0.598123,0.724
15010N2_2.0_0.5,19.6575,19.93942,1166.14,0.630883,0.7144
19531N2_2.0_1.0,19.67159,20.16358,1222.34,0.666943,0.7122
21110N3_2.0_0.5,19.78783,20.67359,1528.31,0.495977,0.772
15250N2_2.0_1.0,19.82888,20.08013,1066.17,0.780429,0.6838
21190N2_2.0_1.0,19.85454,20.67179,1021.15,0.601083,0.762
19410N2_2.0_0.5,19.88451,20.77025,1131.5,0.700401,0.69
15020N2_2.0_0.5,19.96612,21.26606,1139.81,0.558509,0.7596
20152N2_2.0_1.0,20.00605,20.25635,1119.2,0.835373,0.634
20152N2_2.0_0.5,20.00605,20.25635,1258.78,0.713438,0.668
19352N2_2.0_0.5,20.01171,20.73782,1212.3,0.779356,0.6438
19352N2_2.0_1.0,20.01523,20.3878,1018.62,0.985274,0.5836
19470N2_2.0_0.5,20.03002,20.31583,1330.75,0.714722,0.6896
21290N2_2.0_1.0,20.11756,20.5264,1125.81,0.87235,0.6826
19412N2_2.0_0.5,20.16828,20.76312,1084.7,0.58888,0.7254
21310N2_2.0_0.5,20.1953,20.49791,1151.54,0.624202,0.7302
20150N2_2.0_1.0,20.22852,20.51608,1155.56,0.806306,0.6432
20150N2_2.0_0.5,20.22852,20.51608,1247.69,0.6883,0.6752
16031N2_2.0_1.0,20.23061,20.5771,1210.8,0.684494,0.6858
16031N2_2.0_0.5,20.23061,20.5771,1240.68,0.571666,0.72
12022N2_2.0_1.0,20.23415,20.71943,1251.83,0.720061,0.7098
15020N2_2.0_1.0,20.23844,21.47858,1123.44,0.691408,0.7308
19181N2_2.0_0.5,20.27025,20.76897,1161.52,0.647417,0.727
19480N2_2.0_0.5,20.34975,21.33747,1263.1,0.551003,0.7176
16130N3_2.0_1.0,20.35724,31.65411,1025.37,0.210117,0.9154
15250N2_2.0_0.5,20.42207,20.88693,1148.9,0.60146,0.741
15251N2_2.0_1.0,20.48554,20.7994,1046.46,0.782242,0.683
13170N2_2.0_1.0,20.51116,21.46068,1113.32,0.759016,0.6796
15251N2_2.0_0.5,20.54541,21.21112,1137.55,0.603105,0.7364
20161N2_2.0_1.0,20.57512,20.82588,1003.56,0.863388,0.6222
21081N2_2.0_0.5,20.6342,21.31156,1021.95,0.738105,0.6992
14071N2_2.0_1.0,20.64295,20.98853,1064.64,0.756636,0.6792
17131N2_2.0_1.0,20.70995,21.15907,1113.04,0.939898,0.5996
17000N2_2.0_1.0,20.71954,21.21011,937.487,0.866837,0.6362
17000N2_2.0_0.5,20.71954,21.21011,1002.02,0.763509,0.6662
20168N2_2.0_1.0,20.749,21.1724,989.2,0.87302,0.6168
14071N2_2.0_0.5,20.75151,21.06284,1116.54,0.635233,0.7122
2016aN2_2.0_1.0,20.77167,21.46295,962.541,0.770061,0.6754
2016aN2_2.0_0.5,20.77167,21.46295,1040.34,0.644205,0.7064
16057N2_2.0_1.0,20.80033,21.28633,1121.17,0.643458,0.7204
16057N2_2.0_0.5,20.80033,21.28633,1123.22,0.628099,0.724
17151N2_2.0_1.0,20.82269,21.52141,1056.29,0.78597,0.6754
21290N2_2.0_0.5,20.82553,21.86961,1182.17,0.652611,0.7374
20162N2_2.0_1.0,20.8451,21.11721,985.777,0.86349,0.6196
16053N2_2.0_0.5,20.90344,21.37571,1116.52,0.59989,0.7132
17151N2_2.0_0.5,20.97116,21.53852,1089.98,0.655216,0.697
21081N2_2.0_1.0,21.00626,21.66774,961.795,0.903598,0.6728
20162N2_2.0_0.5,21.03665,21.45738,1019.89,0.747435,0.65
19421N3_2.0_1.0,21.04583,25.20345,1272.3,0.27696,0.884
17131N2_2.0_0.5,21.10331,21.45194,1104.23,0.794886,0.6316
21191N2_2.0_0.5,21.14005,21.28815,952.12,0.477848,0.8044
16130N3_2.0_0.5,21.22058,31.65411,984.771,0.177353,0.9224
16053N2_2.0_1.0,21.22615,21.60704,1100.92,0.626319,0.7048
20168N2_2.0_0.5,21.30528,22.04068,1019.88,0.756072,0.6484
15021N2_2.0_1.0,21.34195,21.57123,1082.49,0.695347,0.7156
15021N2_2.0_0.5,21.34195,21.57123,1116.09,0.593689,0.7396
20321N2_2.0_0.5,21.36975,21.97202,1060.53,0.674589,0.722
20161N2_2.0_0.5,21.41457,21.92016,1024.67,0.747636,0.6522
13170N2_2.0_0.5,21.44482,22.12427,1084.61,0.677949,0.7034
20190N2_2.0_1.0,21.45943,22.29894,1079.33,0.694669,0.7144
16030N2_2.0_1.0,21.5244,22.11656,1109.86,0.69931,0.6914
12022N2_2.0_0.5,21.52756,21.96003,1168.65,0.62084,0.7352
16172N2_2.0_1.0,21.57906,22.09455,1055.06,0.782484,0.6788
20010N2_2.0_0.5,21.68448,22.49555,1139.83,0.553006,0.768
19560N2_2.0_1.0,21.72751,22.1193,1125.14,0.703573,0.6768
19560N2_2.0_0.5,21.72751,22.1193,1191.88,0.588824,0.7064
16272N2_2.0_0.5,21.73556,22.23135,1132.97,0.602993,0.7444
16052N2_2.0_1.0,21.73976,22.43273,1094.2,0.614064,0.7142
21311N3_2.0_1.0,21.75733,22.19629,1051.47,0.777552,0.6808
15031N2_2.0_0.5,21.76601,22.03452,1077.94,0.620061,0.717
18100N2_2.0_1.0,21.89674,22.62213,1175.76,0.629054,0.7422
16172N2_2.0_0.5,21.96121,22.78905,1150.3,0.596962,0.7154
20130N2_2.0_0.5,21.96495,22.60262,1089.29,0.690876,0.7446
20164N2_2.0_1.0,22.01264,23.22814,1010.31,0.741621,0.6948
20164N2_2.0_0.5,22.01264,23.22814,1063.77,0.620292,0.717
16052N2_2.0_0.5,22.04238,22.76842,1084,0.600848,0.7164
20202N2_2.0_1.0,22.14251,22.52781,990.691,0.731475,0.7004
21101N2_2.0_1.0,22.15132,22.91574,1035.64,0.710659,0.7262
20531N2_2.0_1.0,22.1992,22.66066,1169.07,0.769016,0.6976
16011N2_2.0_1.0,22.23288,22.71221,968.383,0.750113,0.7008
21291N3_2.0_0.5,22.27972,22.95998,1260.46,0.552529,0.7756
20130N2_2.0_1.0,22.28618,22.85719,1053.22,0.81615,0.7078
19090N2_2.0_0.5,22.29378,23.1701,1062.19,0.631461,0.7382
17050N2_2.0_1.0,22.32117,23.00191,1011.94,0.746837,0.6936
17050N2_2.0_0.5,22.32117,23.00191,1073.9,0.620482,0.72
20391N2_2.0_1.0,22.34642,22.80109,1006.82,0.837026,0.6744
20202N2_2.0_0.5,22.39358,22.98644,1233.21,0.562779,0.7418
07000N2_2.0_1.0,22.45625,22.60335,1092.05,0.715764,0.7092
21311N3_2.0_0.5,22.49316,23.01299,1111.85,0.597911,0.7336
19090N2_2.0_1.0,22.54533,23.12811,966.593,0.777048,0.6956
16142N2_2.0_0.5,22.56734,23.38322,1037.09,0.579213,0.7424
16140N2_2.0_0.5,22.57603,23.53686,1064.85,0.800086,0.6806
20611N2_2.0_0.5,22.58539,23.29223,1018.32,0.586221,0.7514
07000N2_2.0_0.5,22.64549,23.13299,1084.01,0.586913,0.7446
16440N2_2.0_1.0,22.65997,22.84724,1023.2,0.731332,0.6956
16440N2_2.0_0.5,22.67011,22.84724,1142.49,0.601078,0.723
20392N2_2.0_1.0,22.76443,23.16867,1013,0.809037,0.6764
16011N2_2.0_0.5,22.79828,23.16859,1037.31,0.608503,0.7328
17070N2_2.0_1.0,22.84295,23.37004,946.495,0.737023,0.7006
20390N2_2.0_1.0,22.85222,23.40991,988.198,0.853726,0.6742
15180N2_2.0_1.0,22.87877,23.33236,1099.42,0.780361,0.6968
15180N2_2.0_0.5,22.88065,23.33236,1070.72,0.695902,0.7144
15071N2_2.0_1.0,22.89754,23.38549,990.193,0.722943,0.7066
17152N2_2.0_1.0,22.91272,23.16777,959.786,0.713179,0.6956
17152N2_2.0_0.5,22.91272,23.16777,1043.75,0.595378,0.7236
19280N2_2.0_0.5,22.91286,23.68472,1267.38,0.707433,0.6622
20110N3_2.0_1.0,22.92849,26.46704,969.823,0.155527,0.937
20110N3_2.0_0.5,22.93088,27.41678,922.02,0.129127,0.944
13122N2_2.0_1.0,22.94628,23.79172,894.804,0.925944,0.6524
20531N2_2.0_0.5,22.94995,23.22872,1279.64,0.637225,0.7282
16030N2_2.0_0.5,22.99671,23.36203,1236.82,0.570528,0.726
20360N2_2.0_0.5,23.032,24.03757,1043.65,0.618799,0.728
14070N2_2.0_1.0,23.03476,23.35902,1012.65,0.686534,0.7054
14070N2_2.0_0.5,23.03694,23.32868,1100.46,0.576379,0.7376
20392N2_2.0_0.5,23.0819,23.84893,1094.99,0.63781,0.7202
20391N2_2.0_0.5,23.20326,23.63228,1042.89,0.665878,0.7272
19041N2_2.0_1.0,23.2477,23.54426,981.087,0.783359,0.6898
19041N2_2.0_0.5,23.2477,23.54426,1061.13,0.652197,0.7244
20166N2_2.0_1.0,23.26873,24.05066,939.055,0.752959,0.6848
20166N2_2.0_0.5,23.26873,24.05066,1033.77,0.630141,0.7166
15183N2_2.0_1.0,23.27443,23.51873,1082.15,0.739138,0.713
17100N2_2.0_1.0,23.31813,23.78847,889.951,0.811512,0.682
17240N3_2.0_1.0,23.31969,23.58084,1003.73,0.679422,0.7118
17240N3_2.0_0.5,23.31969,23.58084,1110.12,0.556809,0.7372
20590N2_2.0_1.0,23.36278,23.92422,940.646,0.907162,0.6482
15185N2_2.0_1.0,23.37112,23.74951,1084.4,0.738332,0.7076
15183N2_2.0_0.5,23.42567,23.84074,1060.87,0.658946,0.734
21100N2_2.0_1.0,23.50827,24.24579,1023.36,0.661579,0.737
12024N2_2.0_1.0,23.53124,24.22032,1118.02,0.696222,0.7182
15071N2_2.0_0.5,23.55094,23.8483,1046.45,0.587972,0.7404
20390N2_2.0_0.5,23.56061,23.80713,1029.06,0.68441,0.7182
15185N2_2.0_0.5,23.73388,23.99486,1057.96,0.65401,0.7328
15070N2_2.0_0.5,23.76645,24.63262,1038.41,0.569886,0.7442
19280N2_2.0_1.0,23.79173,24.14272,1091.62,0.849914,0.626
20190N2_2.0_0.5,23.79387,24.03165,1129.18,0.558914,0.7494
20070N2_2.0_0.5,23.8524,24.13944,1111,0.563638,0.7606
20600N2_2.0_1.0,23.87568,24.1247,927.083,0.889635,0.6698
20600N2_2.0_0.5,23.87568,24.1247,973.161,0.739386,0.6886
20471N2_2.0_0.5,23.8824,24.29097,1046.74,0.622511,0.7372
13130N2_2.0_1.0,23.89709,24.30743,1010.12,0.504249,0.787
13130N2_2.0_0.5,23.95348,24.42867,977.488,0.441125,0.8022
15070N2_2.0_1.0,23.96876,24.39002,964.23,0.700706,0.7074
12024N2_2.0_0.5,23.99845,24.44534,1096.66,0.579642,0.7552
12023N2_2.0_1.0,24.01867,24.52262,1050.2,0.735993,0.71
12023N2_2.0_0.5,24.03637,24.55261,1020.57,0.656409,0.7348
19110N2_2.0_1.0,24.0377,24.42177,1108.98,0.665811,0.7138
21101N2_2.0_0.5,24.09928,24.65191,1093.49,0.571639,0.757
18100N2_2.0_0.5,24.15526,24.52683,1132.59,0.505659,0.7772
19070N2_2.0_1.0,24.1643,24.51907,955.926,0.707497,0.7262
19110N2_2.0_0.5,24.1954,24.85336,1106.28,0.541927,0.746
20590N2_2.0_0.5,24.2016,25.05008,1008.47,0.705936,0.6984
21220N2_2.0_1.0,24.21669,24.64159,893.72,0.875327,0.6538
17070N2_2.0_0.5,24.26473,25.00313,1007.27,0.599889,0.744
19421N3_2.0_0.5,24.27012,25.84307,1172.11,0.213981,0.9016
21315N3_2.0_1.0,24.28637,24.63743,1018.39,0.708146,0.7106
19214N2_2.0_1.0,24.35243,24.66257,1040.58,0.670294,0.7242
19214N2_2.0_0.5,24.35243,24.66257,1092.79,0.564148,0.752
17100N2_2.0_0.5,24.4307,25.15789,967.782,0.67287,0.727
19281N2_2.0_0.5,24.54787,25.32917,1149.46,0.698468,0.6772
18090N2_2.0_1.0,24.60906,24.79285,967.342,0.596262,0.74
18090N2_2.0_0.5,24.60906,24.79285,965.188,0.515678,0.76
21100N2_2.0_0.5,24.63547,25.53158,1058.13,0.530027,0.7732
19051N2_2.0_0.5,24.71813,25.27829,1075.37,0.498612,0.769
17150N2_2.0_1.0,24.73971,24.93045,983.59,0.675815,0.7116
17150N2_2.0_0.5,24.73971,24.93045,1038.68,0.561638,0.737
18142N3_2.0_1.0,24.87645,27.35308,1393.97,0.298729,0.8712
19051N2_2.0_1.0,24.89247,25.49347,1012.01,0.601322,0.7488
20610N2_2.0_0.5,24.91555,25.51029,1060.07,0.589874,0.7526
21315N3_2.0_0.5,25.12324,25.91935,1064,0.553437,0.7578
18142N3_2.0_0.5,25.2907,28.58947,1227.86,0.219047,0.8972
19452N2_2.0_1.0,25.30909,26.26939,997.851,0.639902,0.7184
20410N2_2.0_1.0,25.43419,25.8527,1135.54,0.835942,0.6726
19212N2_2.0_1.0,25.47367,25.86147,1043.23,0.636031,0.7296
19212N2_2.0_0.5,25.47367,25.86147,1049.63,0.526705,0.7544
19452N2_2.0_0.5,25.56644,26.47952,1019.76,0.514278,0.7534
19070N2_2.0_0.5,25.654,26.06795,1043.71,0.581472,0.755
16460N2_2.0_0.5,25.69834,26.16649,998.69,0.570149,0.7484
19412N2_2.0_1.0,25.73224,26.22984,985.385,0.688906,0.7036
16460N2_2.0_1.0,25.81601,26.31603,918.241,0.700484,0.7098
21014N2_2.0_1.0,25.82552,26.10193,921.556,0.620679,0.7378
21014N2_2.0_0.5,25.82552,26.10193,999.302,0.510133,0.7652
20203N2_2.0_1.0,25.83541,26.71529,1047.37,0.951789,0.6284
21011N2_2.0_1.0,25.84795,25.97306,964.215,0.633477,0.7408
21011N2_2.0_0.5,25.84795,25.97306,1017.74,0.520277,0.771
21314N2_2.0_1.0,25.88965,26.32366,1022.49,0.657688,0.7356
17130N2_2.0_1.0,25.89054,26.26123,1076.01,0.896872,0.6384
20203N2_2.0_0.5,26.0383,26.54655,1178.38,0.709434,0.688
17130N2_2.0_0.5,26.04765,26.83133,1156.17,0.71538,0.6814
19541N2_2.0_0.5,26.06953,26.74044,1017.19,0.673007,0.7026
21013N2_2.0_1.0,26.16395,26.41375,970.391,0.600976,0.753
21013N2_2.0_0.5,26.16395,26.41375,1036.65,0.498957,0.7854
11031N2_2.0_1.0,26.26796,26.63908,1173.65,0.414935,0.8254
11031N2_2.0_0.5,26.26796,26.63908,1221.19,0.357349,0.839
19365N2_2.0_1.0,26.33634,27.10763,1033.92,0.611123,0.7384
19365N2_2.0_0.5,26.33634,27.10763,1104.85,0.525825,0.7636
15182N2_2.0_1.0,26.36051,26.69935,1045.73,0.659892,0.7408
21010N2_2.0_1.0,26.38586,26.97506,988.726,0.656676,0.7382
20052N2_2.0_1.0,26.43259,26.99312,951.167,0.635009,0.7384
20052N2_2.0_0.5,26.43259,26.99312,1014.8,0.55047,0.7584
19541N2_2.0_1.0,26.46849,26.72806,843.814,0.826191,0.653
15182N2_2.0_0.5,26.53382,26.97804,1019.95,0.58472,0.7592
19364N2_2.0_1.0,26.57478,26.90244,1004.38,0.625281,0.7376
19364N2_2.0_0.5,26.57478,26.90244,1046.29,0.534742,0.7642
20051N2_2.0_1.0,26.59965,26.90278,959.355,0.631501,0.7448
20051N2_2.0_0.5,26.59965,26.90278,994.855,0.547178,0.7626
