,name,PLD,LCD,ASA,Density,VF,site,ratio,T,DC
6098,19365N2,26.33635,27.10766,1082.75,0.440527,0.7832,2.0,0.5,296,0.9295976536607143
6099,19366N2,32.72044,32.89072,882.941,0.363404,0.8172,2.0,1.0,111,0.9731501812500002
6100,19366N2,32.72044,32.89072,882.941,0.363404,0.8172,2.0,1.0,231,1.1143499014285714
6101,19366N2,32.72044,32.89072,882.941,0.363404,0.8172,2.0,1.0,296,0.9302742775
6102,19366N2,32.72044,32.89072,882.941,0.363404,0.8172,2.0,0.5,111,2.019614241071429
6103,19366N2,32.72044,32.89072,882.941,0.363404,0.8172,2.0,0.5,231,1.4349102649107144
6104,19366N2,32.72044,32.89072,882.941,0.363404,0.8172,2.0,0.5,296,1.0686222731250001
6105,19370N2,9.882,10.41104,1368.84,0.736052,0.6136,2.0,1.0,111,0.011635607678571431
6106,19370N2,9.882,10.41104,1368.84,0.736052,0.6136,2.0,1.0,231,0.0750739225892857
6107,19370N2,9.882,10.41104,1368.84,0.736052,0.6136,2.0,1.0,296,0.09565828500000005
6108,19370N2,9.882,10.41104,1368.84,0.736052,0.6136,2.0,0.5,111,0.09327516249999994
6109,19370N2,9.882,10.41104,1368.84,0.736052,0.6136,2.0,0.5,231,0.2716684201785714
6110,19370N2,9.882,10.41104,1368.84,0.736052,0.6136,2.0,0.5,296,0.3301149061607143
6111,19380N2,17.90942,18.38658,1153.06,0.597476,0.6992,2.0,1.0,111,0.026477776785714315
6112,19380N2,17.90942,18.38658,1153.06,0.597476,0.6992,2.0,1.0,231,0.17531012303571428
6113,19380N2,17.90942,18.38658,1153.06,0.597476,0.6992,2.0,1.0,296,0.2516871409821429
6114,19380N2,17.90942,18.38658,1153.06,0.597476,0.6992,2.0,0.5,111,0.20374210803571413
6115,19380N2,17.90942,18.38658,1153.06,0.597476,0.6992,2.0,0.5,231,0.6135100901785715
6116,19380N2,17.90942,18.38658,1153.06,0.597476,0.6992,2.0,0.5,296,0.6799333101785715
6117,19390N2,13.04719,13.65159,1309.18,0.702818,0.6592,2.0,1.0,111,0.03733797499999993
6118,19390N2,13.04719,13.65159,1309.18,0.702818,0.6592,2.0,1.0,231,0.19938476526785717
6119,19390N2,13.04719,13.65159,1309.18,0.702818,0.6592,2.0,1.0,296,0.2786061028571429
6120,19390N2,13.04719,13.65159,1309.18,0.702818,0.6592,2.0,0.5,111,0.24024479464285717
6121,19390N2,13.04719,13.65159,1309.18,0.702818,0.6592,2.0,0.5,231,0.6202238507142858
6122,19390N2,13.04719,13.65159,1309.18,0.702818,0.6592,2.0,0.5,296,0.6155711829464287
6123,19401N3,7.81346,11.39389,2313.92,0.310713,0.8404,2.0,1.0,111,0.1561401714285715
6124,19401N3,7.81346,11.39389,2313.92,0.310713,0.8404,2.0,1.0,231,0.5481211339285713
6125,19401N3,7.81346,11.39389,2313.92,0.310713,0.8404,2.0,1.0,296,0.734427029107143
6126,19401N3,7.81346,11.39389,2313.92,0.310713,0.8404,2.0,0.5,111,0.6106304321428574
6127,19401N3,7.81346,11.39389,2313.92,0.310713,0.8404,2.0,0.5,231,1.5053466857142859
6128,19401N3,7.81346,11.39389,2313.92,0.310713,0.8404,2.0,0.5,296,1.3405226988392855
6129,19410N2,31.43041,31.70594,1050.61,0.500051,0.7456,2.0,1.0,111,0.11871405892857131
6130,19410N2,31.43041,31.70594,1050.61,0.500051,0.7456,2.0,1.0,231,0.373169440625
6131,19410N2,31.43041,31.70594,1050.61,0.500051,0.7456,2.0,1.0,296,0.4203495861607144
6132,19410N2,31.43041,31.70594,1050.61,0.500051,0.7456,2.0,0.5,111,0.5070321642857142
6133,19410N2,31.43041,31.70594,1050.61,0.500051,0.7456,2.0,0.5,231,0.809345845625
6134,19410N2,31.43041,31.70594,1050.61,0.500051,0.7456,2.0,0.5,296,0.7503652514285715
6135,19411N2,33.15813,33.39228,1044.54,0.48924,0.7506,2.0,1.0,111,0.4383490955357144
6136,19411N2,33.15813,33.39228,1044.54,0.48924,0.7506,2.0,1.0,231,0.7512958163392858
6137,19411N2,33.15813,33.39228,1044.54,0.48924,0.7506,2.0,1.0,296,0.7106810135714287
6138,19411N2,33.15813,33.39228,1044.54,0.48924,0.7506,2.0,0.5,111,1.1927297258928573
6139,19411N2,33.15813,33.39228,1044.54,0.48924,0.7506,2.0,0.5,231,1.106824110357143
6140,19411N2,33.15813,33.39228,1044.54,0.48924,0.7506,2.0,0.5,296,0.8512579694642858
6141,19412N2,35.85063,36.23385,1001.52,0.488852,0.7544,2.0,1.0,111,0.61913288125
6142,19412N2,35.85063,36.23385,1001.52,0.488852,0.7544,2.0,1.0,231,0.8540731657142858
6143,19412N2,35.85063,36.23385,1001.52,0.488852,0.7544,2.0,1.0,296,0.749859422232143
6144,19412N2,35.85063,36.23385,1001.52,0.488852,0.7544,2.0,0.5,111,1.4024271312500003
6145,19412N2,35.85063,36.23385,1001.52,0.488852,0.7544,2.0,0.5,231,1.1068903324107142
6146,19412N2,35.85063,36.23385,1001.52,0.488852,0.7544,2.0,0.5,296,0.8342595126785715
6147,19413N2,29.04685,29.52403,943.151,0.410151,0.8126,2.0,1.0,111,0.5197544205357141
6148,19413N2,29.04685,29.52403,943.151,0.410151,0.8126,2.0,1.0,231,0.9149786634821429
6149,19413N2,29.04685,29.52403,943.151,0.410151,0.8126,2.0,1.0,296,0.8460815770535715
6150,19413N2,29.04685,29.52403,943.151,0.410151,0.8126,2.0,0.5,111,1.4727297830357144
6151,19413N2,29.04685,29.52403,943.151,0.410151,0.8126,2.0,0.5,231,1.349417320357143
6152,19413N2,29.04685,29.52403,943.151,0.410151,0.8126,2.0,0.5,296,1.0600268448214285
6153,19420N3,18.87165,20.37546,1418.0,0.229766,0.878,2.0,1.0,111,0.8941483464285717
6154,19420N3,18.87165,20.37546,1418.0,0.229766,0.878,2.0,1.0,231,1.648126778482143
6155,19420N3,18.87165,20.37546,1418.0,0.229766,0.878,2.0,1.0,296,1.3800968704464287
6156,19420N3,18.87165,20.37546,1418.0,0.229766,0.878,2.0,0.5,111,2.772681617857143
6157,19420N3,18.87165,20.37546,1418.0,0.229766,0.878,2.0,0.5,231,2.11805013125
6158,19420N3,18.87165,20.37546,1418.0,0.229766,0.878,2.0,0.5,296,1.4987237508035713
6159,19421N3,25.6244,28.35191,1031.61,0.151002,0.9178,2.0,1.0,111,1.7561154767857148
6160,19421N3,25.6244,28.35191,1031.61,0.151002,0.9178,2.0,1.0,231,2.039317864642858
6161,19421N3,25.6244,28.35191,1031.61,0.151002,0.9178,2.0,1.0,296,1.580104418482143
6162,19421N3,25.6244,28.35191,1031.61,0.151002,0.9178,2.0,0.5,111,4.2548977741071425
6163,19421N3,25.6244,28.35191,1031.61,0.151002,0.9178,2.0,0.5,231,2.533933706428572
6164,19421N3,25.6244,28.35191,1031.61,0.151002,0.9178,2.0,0.5,296,1.7649395414285716
6165,19430N2,18.04379,18.22778,1204.99,0.561339,0.7092,2.0,1.0,111,0.0369351999999999
6166,19430N2,18.04379,18.22778,1204.99,0.561339,0.7092,2.0,1.0,231,0.1985779857142857
6167,19430N2,18.04379,18.22778,1204.99,0.561339,0.7092,2.0,1.0,296,0.2905924552678572
6168,19430N2,18.04379,18.22778,1204.99,0.561339,0.7092,2.0,0.5,111,0.2517991339285716
6169,19430N2,18.04379,18.22778,1204.99,0.561339,0.7092,2.0,0.5,231,0.6958172598214285
6170,19430N2,18.04379,18.22778,1204.99,0.561339,0.7092,2.0,0.5,296,0.7194143888392857
6171,19450N2,31.96461,32.55539,955.039,0.283472,0.8464,2.0,1.0,111,0.8920434562500003
6172,19450N2,31.96461,32.55539,955.039,0.283472,0.8464,2.0,1.0,231,1.0613622282142858
6173,19450N2,31.96461,32.55539,955.039,0.283472,0.8464,2.0,1.0,296,0.9475054993750001
6174,19450N2,31.96461,32.55539,955.039,0.283472,0.8464,2.0,0.5,111,2.0963057491071426
6175,19450N2,31.96461,32.55539,955.039,0.283472,0.8464,2.0,0.5,231,1.5216103429464287
6176,19450N2,31.96461,32.55539,955.039,0.283472,0.8464,2.0,0.5,296,1.1431438855357146
6177,19451N2,33.40283,33.61063,880.354,0.35895,0.8038,2.0,1.0,111,0.36468427142857157
6178,19451N2,33.40283,33.61063,880.354,0.35895,0.8038,2.0,1.0,231,0.6988734065178572
6179,19451N2,33.40283,33.61063,880.354,0.35895,0.8038,2.0,1.0,296,0.6857071492857143
6180,19451N2,33.40283,33.61063,880.354,0.35895,0.8038,2.0,0.5,111,1.2070345678571428
6181,19451N2,33.40283,33.61063,880.354,0.35895,0.8038,2.0,0.5,231,1.1777301499107142
6182,19451N2,33.40283,33.61063,880.354,0.35895,0.8038,2.0,0.5,296,0.9590273819642859
6183,19452N2,26.53373,27.09641,970.876,0.388654,0.7842,2.0,1.0,111,0.5016021812500001
6184,19452N2,26.53373,27.09641,970.876,0.388654,0.7842,2.0,1.0,231,0.7560223941964286
6185,19452N2,26.53373,27.09641,970.876,0.388654,0.7842,2.0,1.0,296,0.7127131099107143
6186,19452N2,26.53373,27.09641,970.876,0.388654,0.7842,2.0,0.5,111,1.3804046142857143
6187,19452N2,26.53373,27.09641,970.876,0.388654,0.7842,2.0,0.5,231,1.190557336607143
6188,19452N2,26.53373,27.09641,970.876,0.388654,0.7842,2.0,0.5,296,0.9459074501785715
6189,19453N2,33.34342,33.50589,863.479,0.338466,0.811,2.0,1.0,111,0.6442814223214288
6190,19453N2,33.34342,33.50589,863.479,0.338466,0.811,2.0,1.0,231,0.8516300843750001
6191,19453N2,33.34342,33.50589,863.479,0.338466,0.811,2.0,1.0,296,0.7828957752678573
6192,19453N2,33.34342,33.50589,863.479,0.338466,0.811,2.0,0.5,111,1.613998325
6193,19453N2,33.34342,33.50589,863.479,0.338466,0.811,2.0,0.5,231,1.2972972339285715
6194,19453N2,33.34342,33.50589,863.479,0.338466,0.811,2.0,0.5,296,1.018039636875
6195,19454N2,28.36373,28.88334,966.285,0.367616,0.7954,2.0,1.0,111,0.6386119901785713
6196,19454N2,28.36373,28.88334,966.285,0.367616,0.7954,2.0,1.0,231,0.830149977857143
6197,19454N2,28.36373,28.88334,966.285,0.367616,0.7954,2.0,1.0,296,0.768636785
6198,19454N2,28.36373,28.88334,966.285,0.367616,0.7954,2.0,0.5,111,1.5883400750000005
6199,19454N2,28.36373,28.88334,966.285,0.367616,0.7954,2.0,0.5,231,1.2234434617857142
6200,19454N2,28.36373,28.88334,966.285,0.367616,0.7954,2.0,0.5,296,0.9607122617857143
6201,19455N2,33.55346,33.89639,904.93,0.240895,0.8596,2.0,1.0,111,1.1789398705357146
6202,19455N2,33.55346,33.89639,904.93,0.240895,0.8596,2.0,1.0,231,1.2867852711607144
6203,19455N2,33.55346,33.89639,904.93,0.240895,0.8596,2.0,1.0,296,1.0962549525
6204,19455N2,33.55346,33.89639,904.93,0.240895,0.8596,2.0,0.5,111,2.488207648214286
6205,19455N2,33.55346,33.89639,904.93,0.240895,0.8596,2.0,0.5,231,1.7559182207142858
6206,19455N2,33.55346,33.89639,904.93,0.240895,0.8596,2.0,0.5,296,1.2892602092857142
6207,19456N2,31.20029,31.46174,897.885,0.355463,0.8044,2.0,1.0,111,0.2988031758928573
6208,19456N2,31.20029,31.46174,897.885,0.355463,0.8044,2.0,1.0,231,0.6499925231250001
6209,19456N2,31.20029,31.46174,897.885,0.355463,0.8044,2.0,1.0,296,0.6487232631250001
6210,19456N2,31.20029,31.46174,897.885,0.355463,0.8044,2.0,0.5,111,1.0679711223214285
6211,19456N2,31.20029,31.46174,897.885,0.355463,0.8044,2.0,0.5,231,1.1640424536607146
6212,19456N2,31.20029,31.46174,897.885,0.355463,0.8044,2.0,0.5,296,0.9742298779464286
6213,19460N2,13.17854,13.59732,1294.36,0.694681,0.6602,2.0,1.0,111,0.03631510089285719
6214,19460N2,13.17854,13.59732,1294.36,0.694681,0.6602,2.0,1.0,231,0.18776222607142853
6215,19460N2,13.17854,13.59732,1294.36,0.694681,0.6602,2.0,1.0,296,0.24309752223214284
6216,19460N2,13.17854,13.59732,1294.36,0.694681,0.6602,2.0,0.5,111,0.2356097642857142
6217,19460N2,13.17854,13.59732,1294.36,0.694681,0.6602,2.0,0.5,231,0.4915784726785715
6218,19460N2,13.17854,13.59732,1294.36,0.694681,0.6602,2.0,0.5,296,0.5321191057142857
6219,19462N2,14.87502,15.66737,1277.15,0.650611,0.6864,2.0,1.0,111,0.11321954999999996
6220,19462N2,14.87502,15.66737,1277.15,0.650611,0.6864,2.0,1.0,231,0.3626359735714286
6221,19462N2,14.87502,15.66737,1277.15,0.650611,0.6864,2.0,1.0,296,0.44452845178571426
6222,19462N2,14.87502,15.66737,1277.15,0.650611,0.6864,2.0,0.5,111,0.4179569633928572
6223,19462N2,14.87502,15.66737,1277.15,0.650611,0.6864,2.0,0.5,231,0.814887005892857
6224,19462N2,14.87502,15.66737,1277.15,0.650611,0.6864,2.0,0.5,296,0.713425362857143
6225,19470N2,23.80375,24.29879,1224.12,0.499289,0.7452,2.0,1.0,111,0.08684110089285713
6226,19470N2,23.80375,24.29879,1224.12,0.499289,0.7452,2.0,1.0,231,0.29239449758928576
6227,19470N2,23.80375,24.29879,1224.12,0.499289,0.7452,2.0,1.0,296,0.38662110660714283
6228,19470N2,23.80375,24.29879,1224.12,0.499289,0.7452,2.0,0.5,111,0.3792603767857144
6229,19470N2,23.80375,24.29879,1224.12,0.499289,0.7452,2.0,0.5,231,0.827340991607143
6230,19470N2,23.80375,24.29879,1224.12,0.499289,0.7452,2.0,0.5,296,0.7724638183035715
6231,19480N2,22.1499,22.64238,1259.49,0.465942,0.7418,2.0,1.0,111,0.6903178035714285
6232,19480N2,22.1499,22.64238,1259.49,0.465942,0.7418,2.0,1.0,231,0.9190847898214286
6233,19480N2,22.1499,22.64238,1259.49,0.465942,0.7418,2.0,1.0,296,0.79166561
6234,19480N2,22.1499,22.64238,1259.49,0.465942,0.7418,2.0,0.5,111,1.54356898125
6235,19480N2,22.1499,22.64238,1259.49,0.465942,0.7418,2.0,0.5,231,1.1878126927678572
6236,19480N2,22.1499,22.64238,1259.49,0.465942,0.7418,2.0,0.5,296,0.8794911248214285
6237,19482N2,15.1767,15.53536,1510.42,0.638391,0.6678,2.0,1.0,111,0.83265939375
6238,19482N2,15.1767,15.53536,1510.42,0.638391,0.6678,2.0,1.0,231,0.770265055625
6239,19482N2,15.1767,15.53536,1510.42,0.638391,0.6678,2.0,1.0,296,0.58518202125
6240,19482N2,15.1767,15.53536,1510.42,0.638391,0.6678,2.0,0.5,111,1.3759722973214288
6241,19482N2,15.1767,15.53536,1510.42,0.638391,0.6678,2.0,0.5,231,0.8986299199107143
6242,19482N2,15.1767,15.53536,1510.42,0.638391,0.6678,2.0,0.5,296,0.6512114494642857
6243,19490N2,9.49622,10.16022,1362.6,0.776504,0.5998,2.0,1.0,111,0.0057318501785714425
6244,19490N2,9.49622,10.16022,1362.6,0.776504,0.5998,2.0,1.0,231,0.04388677
6245,19490N2,9.49622,10.16022,1362.6,0.776504,0.5998,2.0,1.0,296,0.06915859580357143
6246,19490N2,9.49622,10.16022,1362.6,0.776504,0.5998,2.0,0.5,111,0.027896634821428554
6247,19490N2,9.49622,10.16022,1362.6,0.776504,0.5998,2.0,0.5,231,0.18209751374999997
6248,19490N2,9.49622,10.16022,1362.6,0.776504,0.5998,2.0,0.5,296,0.2543674991071429
6249,19491N2,12.37894,13.65495,1429.69,0.601732,0.6828,2.0,1.0,111,0.0013205555357143073
6250,19491N2,12.37894,13.65495,1429.69,0.601732,0.6828,2.0,1.0,231,0.07741404660714277
6251,19491N2,12.37894,13.65495,1429.69,0.601732,0.6828,2.0,1.0,296,0.10560778178571428
6252,19491N2,12.37894,13.65495,1429.69,0.601732,0.6828,2.0,0.5,111,0.047697529464285786
6253,19491N2,12.37894,13.65495,1429.69,0.601732,0.6828,2.0,0.5,231,0.2610199346428572
6254,19491N2,12.37894,13.65495,1429.69,0.601732,0.6828,2.0,0.5,296,0.36335926598214285
6255,19500N2,29.94364,30.48528,956.286,0.396969,0.811,2.0,1.0,111,0.926808136607143
6256,19500N2,29.94364,30.48528,956.286,0.396969,0.811,2.0,1.0,231,1.0577035101785714
6257,19500N2,29.94364,30.48528,956.286,0.396969,0.811,2.0,1.0,296,0.8783136458035715
6258,19500N2,29.94364,30.48528,956.286,0.396969,0.811,2.0,0.5,111,1.9353490562500004
6259,19500N2,29.94364,30.48528,956.286,0.396969,0.811,2.0,0.5,231,1.3731279192857144
6260,19500N2,29.94364,30.48528,956.286,0.396969,0.811,2.0,0.5,296,1.0344280417857143
6261,19510N2,32.11243,32.45322,887.837,0.34838,0.8298,2.0,1.0,111,0.2932533303571429
6262,19510N2,32.11243,32.45322,887.837,0.34838,0.8298,2.0,1.0,231,0.8196089726785714
6263,19510N2,32.11243,32.45322,887.837,0.34838,0.8298,2.0,1.0,296,0.8726925377678572
6264,19510N2,32.11243,32.45322,887.837,0.34838,0.8298,2.0,0.5,111,1.2205939026785717
6265,19510N2,32.11243,32.45322,887.837,0.34838,0.8298,2.0,0.5,231,1.3238615539285714
6266,19510N2,32.11243,32.45322,887.837,0.34838,0.8298,2.0,0.5,296,1.0548419405357146
6267,19511N2,20.30433,20.59621,1151.41,0.500061,0.7452,2.0,1.0,111,0.09277373303571432
6268,19511N2,20.30433,20.59621,1151.41,0.500061,0.7452,2.0,1.0,231,0.33638278508928565
6269,19511N2,20.30433,20.59621,1151.41,0.500061,0.7452,2.0,1.0,296,0.43879195785714287
6270,19511N2,20.30433,20.59621,1151.41,0.500061,0.7452,2.0,0.5,111,0.4051058812500002
6271,19511N2,20.30433,20.59621,1151.41,0.500061,0.7452,2.0,0.5,231,0.9293189992857145
6272,19511N2,20.30433,20.59621,1151.41,0.500061,0.7452,2.0,0.5,296,0.8855290441964286
6273,19520N2,18.89046,19.40621,1143.59,0.486953,0.7482,2.0,1.0,111,0.4360954785714287
6274,19520N2,18.89046,19.40621,1143.59,0.486953,0.7482,2.0,1.0,231,0.7909333852678574
6275,19520N2,18.89046,19.40621,1143.59,0.486953,0.7482,2.0,1.0,296,0.7582609033035714
6276,19520N2,18.89046,19.40621,1143.59,0.486953,0.7482,2.0,0.5,111,1.173986124107143
6277,19520N2,18.89046,19.40621,1143.59,0.486953,0.7482,2.0,0.5,231,1.1807075016964286
6278,19520N2,18.89046,19.40621,1143.59,0.486953,0.7482,2.0,0.5,296,0.9239306318750001
6279,19521N2,15.96228,16.487,1256.84,0.516154,0.7254,2.0,1.0,111,0.4132763642857142
6280,19521N2,15.96228,16.487,1256.84,0.516154,0.7254,2.0,1.0,231,0.7347732965178573
6281,19521N2,15.96228,16.487,1256.84,0.516154,0.7254,2.0,1.0,296,0.709310029732143
6282,19521N2,15.96228,16.487,1256.84,0.516154,0.7254,2.0,0.5,111,1.1088899375
6283,19521N2,15.96228,16.487,1256.84,0.516154,0.7254,2.0,0.5,231,1.084767324732143
6284,19521N2,15.96228,16.487,1256.84,0.516154,0.7254,2.0,0.5,296,0.8335554512500001
6285,19522N2,12.97747,13.39591,1311.69,0.580412,0.6956,2.0,1.0,111,0.32840545
6286,19522N2,12.97747,13.39591,1311.69,0.580412,0.6956,2.0,1.0,231,0.6478279311607142
6287,19522N2,12.97747,13.39591,1311.69,0.580412,0.6956,2.0,1.0,296,0.6372829403571428
6288,19522N2,12.97747,13.39591,1311.69,0.580412,0.6956,2.0,0.5,111,0.8919129053571427
6289,19522N2,12.97747,13.39591,1311.69,0.580412,0.6956,2.0,0.5,231,0.9652925560714285
6290,19522N2,12.97747,13.39591,1311.69,0.580412,0.6956,2.0,0.5,296,0.7485860625000001
6291,19530N2,27.00963,27.27525,1020.0,0.37617,0.7988,2.0,1.0,111,0.20373477589285713
6292,19530N2,27.00963,27.27525,1020.0,0.37617,0.7988,2.0,1.0,231,0.5938307130357144
6293,19530N2,27.00963,27.27525,1020.0,0.37617,0.7988,2.0,1.0,296,0.6706300025892857
6294,19530N2,27.00963,27.27525,1020.0,0.37617,0.7988,2.0,0.5,111,0.7338271946428571
6295,19530N2,27.00963,27.27525,1020.0,0.37617,0.7988,2.0,0.5,231,1.2422203094642856
6296,19530N2,27.00963,27.27525,1020.0,0.37617,0.7988,2.0,0.5,296,1.0323341229464287
6297,19531N2,32.00589,32.19264,923.621,0.350349,0.8084,2.0,1.0,111,0.23370658482142864
6298,19531N2,32.00589,32.19264,923.621,0.350349,0.8084,2.0,1.0,231,0.5988560374107142
6299,19531N2,32.00589,32.19264,923.621,0.350349,0.8084,2.0,1.0,296,0.6398090963392857
6300,19531N2,32.00589,32.19264,923.621,0.350349,0.8084,2.0,0.5,111,1.0136229848214284
6301,19531N2,32.00589,32.19264,923.621,0.350349,0.8084,2.0,0.5,231,1.178515136875
6302,19531N2,32.00589,32.19264,923.621,0.350349,0.8084,2.0,0.5,296,0.9878646382142858
6303,19540N2,21.63807,22.04201,1115.59,0.656409,0.6682,2.0,1.0,111,0.237980455357143
6304,19540N2,21.63807,22.04201,1115.59,0.656409,0.6682,2.0,1.0,231,0.5854624658035714
6305,19540N2,21.63807,22.04201,1115.59,0.656409,0.6682,2.0,1.0,296,0.5761888706250001
6306,19540N2,21.63807,22.04201,1115.59,0.656409,0.6682,2.0,0.5,111,0.7744341946428573
6307,19540N2,21.63807,22.04201,1115.59,0.656409,0.6682,2.0,0.5,231,0.8259862076785716
6308,19540N2,21.63807,22.04201,1115.59,0.656409,0.6682,2.0,0.5,296,0.6617036639285715
6309,19541N2,30.09488,30.41767,1069.89,0.519823,0.7428,2.0,1.0,111,0.1956893598214287
6310,19541N2,30.09488,30.41767,1069.89,0.519823,0.7428,2.0,1.0,231,0.5228332466071428
6311,19541N2,30.09488,30.41767,1069.89,0.519823,0.7428,2.0,1.0,296,0.5619922474107143
6312,19541N2,30.09488,30.41767,1069.89,0.519823,0.7428,2.0,0.5,111,0.7377729616071429
6313,19541N2,30.09488,30.41767,1069.89,0.519823,0.7428,2.0,0.5,231,0.921749985982143
6314,19541N2,30.09488,30.41767,1069.89,0.519823,0.7428,2.0,0.5,296,0.7838563645535714
6315,19550N2,19.01517,19.36683,1099.71,0.57372,0.7034,2.0,1.0,111,0.21110813124999994
6316,19550N2,19.01517,19.36683,1099.71,0.57372,0.7034,2.0,1.0,231,0.59570410875
6317,19550N2,19.01517,19.36683,1099.71,0.57372,0.7034,2.0,1.0,296,0.6327462985714286
6318,19550N2,19.01517,19.36683,1099.71,0.57372,0.7034,2.0,0.5,111,0.7321224294642859
6319,19550N2,19.01517,19.36683,1099.71,0.57372,0.7034,2.0,0.5,231,0.9986720257142858
6320,19550N2,19.01517,19.36683,1099.71,0.57372,0.7034,2.0,0.5,296,0.8010020265178572
6321,19560N2,21.72748,22.11926,1258.58,0.474077,0.7382,2.0,1.0,111,0.4372495535714286
6322,19560N2,21.72748,22.11926,1258.58,0.474077,0.7382,2.0,1.0,231,0.7403201709821428
6323,19560N2,21.72748,22.11926,1258.58,0.474077,0.7382,2.0,1.0,296,0.6782654166964286
6324,19560N2,21.72748,22.11926,1258.58,0.474077,0.7382,2.0,0.5,111,1.1895764607142856
6325,19560N2,21.72748,22.11926,1258.58,0.474077,0.7382,2.0,0.5,231,1.0304722188392856
6326,19560N2,21.72748,22.11926,1258.58,0.474077,0.7382,2.0,0.5,296,0.7951547119642857
6327,19570N2,16.9312,17.23409,1189.06,0.579918,0.7006,2.0,1.0,111,0.01350983303571434
6328,19570N2,16.9312,17.23409,1189.06,0.579918,0.7006,2.0,1.0,231,0.1742980293750001
6329,19570N2,16.9312,17.23409,1189.06,0.579918,0.7006,2.0,1.0,296,0.24773399928571432
6330,19570N2,16.9312,17.23409,1189.06,0.579918,0.7006,2.0,0.5,111,0.24052849732142867
6331,19570N2,16.9312,17.23409,1189.06,0.579918,0.7006,2.0,0.5,231,0.595625626875
6332,19570N2,16.9312,17.23409,1189.06,0.579918,0.7006,2.0,0.5,296,0.5923676308035715
6333,19571N2,18.45697,18.67652,1170.53,0.553146,0.7112,2.0,1.0,111,0.23358130178571437
6334,19571N2,18.45697,18.67652,1170.53,0.553146,0.7112,2.0,1.0,231,0.6905205802678571
6335,19571N2,18.45697,18.67652,1170.53,0.553146,0.7112,2.0,1.0,296,0.7370024603571429
6336,19571N2,18.45697,18.67652,1170.53,0.553146,0.7112,2.0,0.5,111,0.7507895660714284
6337,19571N2,18.45697,18.67652,1170.53,0.553146,0.7112,2.0,0.5,231,1.1272390874107143
6338,19571N2,18.45697,18.67652,1170.53,0.553146,0.7112,2.0,0.5,296,0.9141729511607143
6339,19572N2,15.11119,15.39085,1304.91,0.614819,0.6872,2.0,1.0,111,0.02073636249999995
6340,19572N2,15.11119,15.39085,1304.91,0.614819,0.6872,2.0,1.0,231,0.15601800723214299
6341,19572N2,15.11119,15.39085,1304.91,0.614819,0.6872,2.0,1.0,296,0.2268903197321429
6342,19572N2,15.11119,15.39085,1304.91,0.614819,0.6872,2.0,0.5,111,0.18712002321428572
6343,19572N2,15.11119,15.39085,1304.91,0.614819,0.6872,2.0,0.5,231,0.5484668576785714
6344,19572N2,15.11119,15.39085,1304.91,0.614819,0.6872,2.0,0.5,296,0.6219963879464286
6345,19573N2,16.23775,16.39396,1316.95,0.608142,0.6862,2.0,1.0,111,0.15989306339285717
6346,19573N2,16.23775,16.39396,1316.95,0.608142,0.6862,2.0,1.0,231,0.5138722219642857
6347,19573N2,16.23775,16.39396,1316.95,0.608142,0.6862,2.0,1.0,296,0.5993110445535715
6348,19573N2,16.23775,16.39396,1316.95,0.608142,0.6862,2.0,0.5,111,0.5398162303571429
6349,19573N2,16.23775,16.39396,1316.95,0.608142,0.6862,2.0,0.5,231,0.9908313579464287
6350,19573N2,16.23775,16.39396,1316.95,0.608142,0.6862,2.0,0.5,296,0.817988209375
6351,20000N2,18.77204,19.88166,1344.05,0.49309,0.7496,2.0,1.0,111,0.04837688214285715
6352,20000N2,18.77204,19.88166,1344.05,0.49309,0.7496,2.0,1.0,231,0.2450641876785715
6353,20000N2,18.77204,19.88166,1344.05,0.49309,0.7496,2.0,1.0,296,0.3459715244642857
6354,20000N2,18.77204,19.88166,1344.05,0.49309,0.7496,2.0,0.5,111,0.2824026044642856
6355,20000N2,18.77204,19.88166,1344.05,0.49309,0.7496,2.0,0.5,231,0.7755410841964289
6356,20000N2,18.77204,19.88166,1344.05,0.49309,0.7496,2.0,0.5,296,0.80555305375
6357,20010N2,36.4553,36.79133,1132.93,0.393261,0.8082,2.0,1.0,111,0.2787167080357143
6358,20010N2,36.4553,36.79133,1132.93,0.393261,0.8082,2.0,1.0,231,0.6128137575892858
6359,20010N2,36.4553,36.79133,1132.93,0.393261,0.8082,2.0,1.0,296,0.6331539415178572
6360,20010N2,36.4553,36.79133,1132.93,0.393261,0.8082,2.0,0.5,111,0.9734004249999998
6361,20010N2,36.4553,36.79133,1132.93,0.393261,0.8082,2.0,0.5,231,1.08773317125
6362,20010N2,36.4553,36.79133,1132.93,0.393261,0.8082,2.0,0.5,296,0.9213897845535715
6363,20040N2,17.47506,17.94054,1410.29,0.464398,0.7678,2.0,1.0,111,0.16855635357142837
6364,20040N2,17.47506,17.94054,1410.29,0.464398,0.7678,2.0,1.0,231,0.5315875213392857
6365,20040N2,17.47506,17.94054,1410.29,0.464398,0.7678,2.0,1.0,296,0.6175463291071429
6366,20040N2,17.47506,17.94054,1410.29,0.464398,0.7678,2.0,0.5,111,0.6445970267857144
6367,20040N2,17.47506,17.94054,1410.29,0.464398,0.7678,2.0,0.5,231,1.0765333797321428
6368,20040N2,17.47506,17.94054,1410.29,0.464398,0.7678,2.0,0.5,296,0.9127424700000001
